,founding_year,founders_count,initial_funding_usd,total_funding_usd,revenue_last_year_usd,employee_count,burn_rate_usd,years_operated,customer_rating,status,industry_ai,industry_e commerce,industry_ecommerce,industry_ed-tech,industry_edtech,industry_energy,industry_fintech,industry_foodtech,industry_health tech,industry_healthtech,industry_realestate,industry_saas,industry_transport,industry_travel,country_Canada,country_Germany,country_India,country_U.S.A,country_Uk,country_Usa,market_competition_Low,market_competition_Medium,profit_ratio,funding_per_employee
4423,2016,1.0,100000.0,200000.0,9557676.0,50.0,40000.0,11,4.5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,47.78838,4000.0
4424,2018,1.0,300000.0,5000000.0,0.0,50.0,150000.0,13,3.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.0,100000.0
4425,2023,4.0,800000.0,1000000.0,0.0,10.0,40000.0,14,3.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,100000.0
4426,2012,3.0,300000.0,5000000.0,2515027.0,10.0,300000.0,6,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.5030054,500000.0
4427,2014,1.0,100000.0,200000.0,534934.0,300.0,300000.0,7,4.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.67467,666.6666666666666
4428,2014,4.0,100000.0,1000000.0,534934.0,50.0,300000.0,3,2.3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.534934,20000.0
4429,2018,4.0,800000.0,1000000.0,0.0,25.0,300000.0,12,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,40000.0
4430,2012,4.0,800000.0,200000.0,0.0,120.0,40000.0,8,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,1666.6666666666667
4431,2013,4.0,800000.0,1000000.0,11603968.125,10.0,40000.0,3,4.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.603968125,100000.0
4432,2010,1.0,300000.0,5000000.0,534934.0,25.0,150000.0,15,2.3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1069868,200000.0
4433,2021,3.0,50000.0,200000.0,11603968.125,25.0,300000.0,15,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,58.019840625,8000.0
4434,2022,2.0,1500000.0,5000000.0,0.0,120.0,150000.0,10,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,41666.666666666664
4435,2010,4.0,50000.0,5000000.0,11603968.125,5.0,150000.0,11,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.320793625,1000000.0
4436,2022,3.0,1500000.0,1000000.0,0.0,50.0,90000.0,11,3.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,20000.0
4437,2012,5.0,300000.0,12000000.0,534934.0,3.0,150000.0,14,3.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04457783333333333,4000000.0
4438,2018,4.0,300000.0,1000000.0,534934.0,120.0,40000.0,9,3.8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.534934,8333.333333333334
4439,2014,1.0,300000.0,5000000.0,11603968.125,120.0,150000.0,13,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2.320793625,41666.666666666664
4440,2010,4.0,300000.0,200000.0,534934.0,10.0,150000.0,2,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.67467,20000.0
4441,2023,4.0,1500000.0,1000000.0,534934.0,300.0,300000.0,15,4.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.534934,3333.3333333333335
4442,2012,5.0,300000.0,1000000.0,534934.0,5.0,300000.0,7,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.534934,200000.0
4443,2012,2.0,100000.0,12000000.0,11603968.125,5.0,150000.0,12,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.96699734375,2400000.0
4444,2013,4.0,100000.0,1000000.0,0.0,10.0,90000.0,5,4.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,100000.0
4445,2014,1.0,800000.0,12000000.0,0.0,5.0,90000.0,1,3.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,2400000.0
4446,2016,4.0,300000.0,200000.0,534934.0,25.0,150000.0,2,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.67467,8000.0
4447,2018,1.0,300000.0,1000000.0,534934.0,120.0,150000.0,14,3.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.534934,8333.333333333334
4448,2021,3.0,1500000.0,1000000.0,11603968.125,300.0,40000.0,1,4.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.603968125,3333.3333333333335
4449,2022,4.0,300000.0,12000000.0,0.0,25.0,90000.0,2,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,480000.0
4450,2017,3.0,300000.0,1000000.0,0.0,50.0,150000.0,14,3.8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,20000.0
4451,2011,1.0,100000.0,5000000.0,11603968.125,10.0,150000.0,15,1.5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,2.320793625,500000.0
4452,2018,2.0,100000.0,1000000.0,534934.0,10.0,150000.0,2,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.534934,100000.0
4453,2019,3.0,300000.0,1000000.0,534934.0,3.0,40000.0,9,2.3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.534934,333333.3333333333
4454,2018,3.0,300000.0,1000000.0,0.0,3.0,300000.0,5,4.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,333333.3333333333
4455,2023,3.0,50000.0,5000000.0,9342641.0,3.0,150000.0,11,3.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.8685282,1666666.6666666667
4456,2017,5.0,800000.0,12000000.0,534934.0,50.0,150000.0,1,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.04457783333333333,240000.0
4457,2020,3.0,50000.0,1000000.0,9859744.0,10.0,150000.0,10,3.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,9.859744,100000.0
4458,2021,2.0,800000.0,5000000.0,11603968.125,120.0,40000.0,7,3.8,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2.320793625,41666.666666666664
4459,2019,3.0,1500000.0,12000000.0,0.0,25.0,90000.0,2,1.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,480000.0
4460,2018,4.0,300000.0,12000000.0,0.0,50.0,90000.0,12,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,240000.0
4461,2011,1.0,300000.0,12000000.0,667828.0,10.0,150000.0,3,3.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.05565233333333333,1200000.0
4462,2018,4.0,300000.0,1000000.0,2709444.0,300.0,40000.0,12,3.8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.709444,3333.3333333333335
4463,2022,3.0,300000.0,1000000.0,6394549.0,300.0,40000.0,14,3.8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,6.394549,3333.3333333333335
4464,2018,3.0,800000.0,1000000.0,534934.0,50.0,300000.0,6,1.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.534934,20000.0
4465,2020,2.0,100000.0,5000000.0,0.0,50.0,300000.0,1,3.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,100000.0
4466,2016,3.0,800000.0,1000000.0,11603968.125,25.0,90000.0,6,2.3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.603968125,40000.0
4467,2022,2.0,1500000.0,5000000.0,0.0,3.0,300000.0,15,1.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,1666666.6666666667
4468,2022,2.0,50000.0,1000000.0,6362094.0,25.0,150000.0,13,4.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.362094,40000.0
4469,2019,4.0,50000.0,200000.0,0.0,25.0,90000.0,12,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,8000.0
4470,2013,2.0,100000.0,200000.0,534934.0,50.0,150000.0,11,3.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.67467,4000.0
4471,2023,2.0,1500000.0,12000000.0,11603968.125,5.0,90000.0,2,1.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.96699734375,2400000.0
4472,2023,3.0,100000.0,1000000.0,0.0,5.0,150000.0,15,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,200000.0
4473,2018,2.0,300000.0,5000000.0,0.0,120.0,90000.0,7,3.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,41666.666666666664
4474,2014,4.0,300000.0,1000000.0,0.0,5.0,90000.0,9,2.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,200000.0
4475,2018,2.0,1500000.0,5000000.0,11603968.125,5.0,150000.0,13,4.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.320793625,1000000.0
4476,2013,2.0,1500000.0,200000.0,95116.0,50.0,90000.0,11,1.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.47558,4000.0
4477,2023,5.0,50000.0,5000000.0,11603968.125,10.0,300000.0,5,2.3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.320793625,500000.0
4478,2023,5.0,800000.0,200000.0,534934.0,5.0,150000.0,5,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2.67467,40000.0
4479,2014,3.0,800000.0,200000.0,534934.0,50.0,300000.0,2,2.3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.67467,4000.0
4480,2014,3.0,1500000.0,5000000.0,11603968.125,300.0,150000.0,3,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2.320793625,16666.666666666668
4481,2014,3.0,800000.0,200000.0,11603968.125,120.0,150000.0,6,3.8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,58.019840625,1666.6666666666667
4482,2011,3.0,300000.0,5000000.0,10359340.0,25.0,90000.0,4,3.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.071868,200000.0
4483,2023,3.0,300000.0,1000000.0,0.0,10.0,90000.0,12,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,100000.0
4484,2013,3.0,300000.0,1000000.0,534934.0,300.0,150000.0,15,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.534934,3333.3333333333335
4485,2013,1.0,800000.0,1000000.0,11603968.125,300.0,300000.0,6,4.5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,11.603968125,3333.3333333333335
4486,2017,2.0,100000.0,1000000.0,0.0,25.0,300000.0,15,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,40000.0
4487,2019,4.0,1500000.0,200000.0,11603968.125,5.0,150000.0,8,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,58.019840625,40000.0
4488,2016,5.0,50000.0,5000000.0,534934.0,25.0,90000.0,10,3.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.1069868,200000.0
4489,2014,3.0,300000.0,1000000.0,9309542.0,300.0,40000.0,9,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.309542,3333.3333333333335
4490,2013,3.0,300000.0,1000000.0,11603968.125,10.0,300000.0,7,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.603968125,100000.0
4491,2023,3.0,300000.0,200000.0,11603968.125,3.0,300000.0,3,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,58.019840625,66666.66666666667
4492,2019,4.0,800000.0,200000.0,11603968.125,120.0,40000.0,10,3.8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,58.019840625,1666.6666666666667
4493,2013,1.0,300000.0,1000000.0,1222728.0,25.0,90000.0,1,4.5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.222728,40000.0
