startup_id,startup_name,industry,country,founding_year,founders_count,initial_funding_usd,total_funding_usd,revenue_last_year_usd,employee_count,burn_rate_usd,market_competition,years_operated,customer_rating,reason_for_failure,status
S04510,Startup_4510,Ecommerce,USA,2017,1.0,1500000.0,,,120.0,90000.0,high,1,3.0,Bad marketing,Success
S04511,Startup_4511,FinTech,india,2011,5.0,,1000000.0,-100000.0,50.0,300000.0,Low,14,1.5,Regulatory issues,Failed
S04512,Startup_4512,Transport,U.S.A,2016,,300000.0,200000.0,,,,High,12,2.3,Founder conflict,Failed
S04513,Startup_4513,E commerce,india,2022,4.0,100000.0,200000.0,-100000.0,5.0,40000.0,Low,14,2.3,Strong competition,Success
S04514,Startup_4514,Ed-tech,India,2021,4.0,100000.0,,5607758.0,120.0,,low,3,3.8,Poor financial planning,Success
S04515,Startup_4515,Travel,U.S.A,2012,4.0,100000.0,1000000.0,,120.0,300000.0,Low,3,4.5,Poor financial planning,Success
S04516,Startup_4516,Energy,Australia,2020,1.0,,12000000.0,,25.0,40000.0,high,4,3.8,Poor financial planning,Success
S04517,Startup_4517,SaaS,india,2023,,300000.0,,,10.0,300000.0,low,14,4.5,,Success
S04518,Startup_4518,Fintech,India,2021,,50000.0,12000000.0,,10.0,300000.0,low,7,3.0,Strong competition,Failed
S04519,Startup_4519,Energy,U.S.A,2018,3.0,100000.0,,,120.0,,low,7,1.5,Cash flow issues,Failed
S04520,Startup_4520,AI,India,2020,1.0,50000.0,1000000.0,-100000.0,3.0,,Medium,15,3.8,,Failed
S04521,Startup_4521,Health Tech,Australia,2021,5.0,300000.0,12000000.0,199988.0,10.0,150000.0,Medium,11,3.8,High burn rate,failed
S04522,Startup_4522,FinTech,Germany,2021,3.0,300000.0,12000000.0,,,150000.0,Low,7,,Cash flow issues,Success
S04523,Startup_4523,SaaS,India,2021,1.0,300000.0,200000.0,3713449.0,,90000.0,Medium,13,3.8,Regulatory issues,Success
S04524,Startup_4524,RealEstate,UK,2021,4.0,800000.0,200000.0,,300.0,150000.0,Medium,7,,Strong competition,failed
S04525,Startup_4525,Agritech,Germany,2015,,,200000.0,,5.0,300000.0,High,14,,Cash flow issues,Success
S04526,Startup_4526,RealEstate,U.S.A,2013,5.0,1500000.0,1000000.0,5207703.0,3.0,40000.0,low,13,4.5,,Success
S04527,Startup_4527,Agritech,U.S.A,2010,2.0,1500000.0,12000000.0,-100000.0,,40000.0,high,1,4.5,,Success
S04528,Startup_4528,Ed-tech,USA,2023,1.0,800000.0,,1035852.0,,90000.0,high,8,1.5,High burn rate,Failed
S04529,Startup_4529,HealthTech,India,2022,1.0,50000.0,12000000.0,-100000.0,300.0,90000.0,High,14,3.0,,Failed
S04530,Startup_4530,EdTech,Canada,2010,3.0,300000.0,1000000.0,,,40000.0,Medium,9,3.0,Bad marketing,Success
S04531,Startup_4531,FinTech,Canada,2011,4.0,800000.0,12000000.0,,120.0,,Medium,13,,Regulatory issues,failed
S04532,Startup_4532,Health Tech,India,2022,4.0,300000.0,1000000.0,-100000.0,,,High,7,3.0,,failed
S04533,Startup_4533,E commerce,UK,2021,4.0,50000.0,200000.0,-100000.0,5.0,,high,4,4.5,Lack of market demand,Failed
S04534,Startup_4534,Travel,Australia,2016,2.0,50000.0,,,,150000.0,High,10,2.3,,failed
S04535,Startup_4535,AI,USA,2016,4.0,50000.0,5000000.0,,10.0,,high,9,4.5,Lack of market demand,Failed
S04536,Startup_4536,SaaS,Canada,2020,1.0,300000.0,5000000.0,,50.0,40000.0,high,6,4.5,Strong competition,failed
S04537,Startup_4537,Fintech,U.S.A,2010,2.0,100000.0,5000000.0,-100000.0,,90000.0,High,5,3.0,Bad marketing,failed
S04538,Startup_4538,E commerce,Canada,2014,1.0,1500000.0,1000000.0,-100000.0,120.0,300000.0,low,13,2.3,Lack of market demand,Failed
S04539,Startup_4539,FoodTech,USA,2020,4.0,1500000.0,1000000.0,,25.0,300000.0,low,13,3.8,Lack of market demand,failed
S04540,Startup_4540,FoodTech,U.S.A,2023,2.0,800000.0,200000.0,22410163.0,10.0,300000.0,Medium,11,3.8,Lack of market demand,Failed
S04541,Startup_4541,HealthTech,USA,2012,1.0,800000.0,12000000.0,-100000.0,300.0,90000.0,high,7,,High burn rate,failed
S04542,Startup_4542,E commerce,Canada,2011,3.0,1500000.0,,-100000.0,120.0,150000.0,Low,8,3.0,Poor financial planning,Success
S04543,Startup_4543,Fintech,Australia,2018,,,12000000.0,,10.0,300000.0,high,12,3.0,Bad marketing,Success
S04544,Startup_4544,SaaS,UK,2011,,50000.0,1000000.0,,50.0,,Medium,5,4.5,Regulatory issues,failed
S04545,Startup_4545,Health Tech,USA,2021,,50000.0,12000000.0,,300.0,150000.0,Low,13,,Regulatory issues,Success
S04546,Startup_4546,SaaS,Canada,2017,,100000.0,1000000.0,13303535.0,300.0,300000.0,Low,14,3.8,High burn rate,failed
S04547,Startup_4547,EdTech,Germany,2012,,,,,3.0,150000.0,Medium,1,4.5,Bad marketing,failed
S04548,Startup_4548,EdTech,india,2013,4.0,1500000.0,12000000.0,18932151.0,5.0,90000.0,Medium,6,2.3,Lack of market demand,failed
S04549,Startup_4549,AI,Australia,2015,5.0,50000.0,12000000.0,,,,High,4,4.5,Cash flow issues,failed
S04550,Startup_4550,AI,Canada,2013,,800000.0,12000000.0,-100000.0,25.0,,Low,15,3.0,,Success
S04551,Startup_4551,FoodTech,Australia,2021,,1500000.0,,8372828.0,,,Low,5,1.5,High burn rate,failed
S04552,Startup_4552,AI,Canada,2015,,50000.0,,14955482.0,,90000.0,Low,2,1.5,Bad marketing,Failed
S04553,Startup_4553,Health Tech,U.S.A,2019,4.0,1500000.0,5000000.0,-100000.0,3.0,90000.0,Low,9,4.5,Regulatory issues,Success
S04554,Startup_4554,AI,Germany,2016,1.0,800000.0,1000000.0,,300.0,90000.0,high,2,2.3,Cash flow issues,Success
S04555,Startup_4555,Ed-tech,USA,2014,4.0,300000.0,200000.0,,,,High,12,3.8,,Success
S04556,Startup_4556,Health Tech,india,2010,,800000.0,,12358327.0,25.0,90000.0,low,10,3.8,Strong competition,Failed
S04557,Startup_4557,Ed-tech,Germany,2010,2.0,,5000000.0,,300.0,150000.0,low,11,4.5,Poor financial planning,Success
S04558,Startup_4558,SaaS,USA,2017,5.0,300000.0,12000000.0,-100000.0,300.0,150000.0,High,13,,Founder conflict,Success
S04559,Startup_4559,RealEstate,Australia,2018,1.0,100000.0,1000000.0,,5.0,150000.0,low,13,2.3,Poor financial planning,failed
S04560,Startup_4560,Ed-tech,UK,2012,3.0,300000.0,12000000.0,24448791.0,25.0,40000.0,Medium,14,4.5,,failed
S04561,Startup_4561,FinTech,U.S.A,2021,2.0,1500000.0,1000000.0,1150421.0,5.0,300000.0,high,13,1.5,Poor financial planning,Success
S04562,Startup_4562,Ecommerce,USA,2023,2.0,800000.0,,,,300000.0,Medium,7,2.3,Bad marketing,Failed
S04563,Startup_4563,Health Tech,india,2014,5.0,,12000000.0,-100000.0,25.0,150000.0,Low,13,1.5,Founder conflict,Success
S04564,Startup_4564,Travel,UK,2014,5.0,1500000.0,,20497019.0,,,low,6,3.8,,Success
S04565,Startup_4565,E commerce,india,2020,4.0,50000.0,1000000.0,12415615.0,300.0,150000.0,low,1,3.0,Bad marketing,failed
S04566,Startup_4566,Agritech,Australia,2020,3.0,,1000000.0,,10.0,300000.0,High,14,2.3,Poor financial planning,failed
S04567,Startup_4567,RealEstate,Australia,2018,,50000.0,200000.0,,50.0,300000.0,Medium,13,1.5,Poor financial planning,Failed
S04568,Startup_4568,Agritech,India,2014,4.0,1500000.0,12000000.0,-100000.0,3.0,300000.0,Medium,7,3.0,,failed
S04569,Startup_4569,FoodTech,Canada,2021,,,200000.0,-100000.0,,40000.0,high,3,4.5,,Failed
S04570,Startup_4570,RealEstate,U.S.A,2020,2.0,800000.0,1000000.0,-100000.0,120.0,40000.0,Medium,15,,High burn rate,Failed
S04571,Startup_4571,Health Tech,Australia,2022,1.0,50000.0,1000000.0,19245046.0,25.0,300000.0,High,6,1.5,Bad marketing,Failed
S04572,Startup_4572,Energy,India,2020,4.0,800000.0,5000000.0,8160559.0,50.0,,low,10,4.5,High burn rate,Failed
S04573,Startup_4573,EdTech,india,2017,4.0,800000.0,,,10.0,40000.0,Medium,11,2.3,Regulatory issues,failed
S04574,Startup_4574,RealEstate,India,2016,1.0,50000.0,200000.0,-100000.0,10.0,150000.0,high,4,4.5,Founder conflict,Failed
S04575,Startup_4575,SaaS,USA,2014,4.0,,12000000.0,,3.0,40000.0,low,14,3.0,,Failed
S04576,Startup_4576,EdTech,USA,2023,3.0,50000.0,200000.0,,300.0,,High,2,2.3,,Failed
S04577,Startup_4577,EdTech,USA,2013,5.0,800000.0,1000000.0,6711387.0,300.0,40000.0,Low,2,4.5,Poor financial planning,failed
S04578,Startup_4578,Fintech,UK,2015,3.0,1500000.0,12000000.0,,25.0,150000.0,Medium,12,2.3,Regulatory issues,failed
S04579,Startup_4579,Agritech,india,2017,2.0,,12000000.0,,300.0,150000.0,High,11,3.0,,Success
S04580,Startup_4580,FoodTech,USA,2011,2.0,100000.0,,-100000.0,120.0,300000.0,low,8,2.3,Cash flow issues,Failed
S04581,Startup_4581,Fintech,USA,2018,,300000.0,,,,90000.0,High,4,1.5,Cash flow issues,Failed
S04582,Startup_4582,Agritech,Canada,2021,4.0,50000.0,1000000.0,-100000.0,5.0,300000.0,High,12,3.0,Regulatory issues,Failed
S04583,Startup_4583,SaaS,UK,2010,5.0,300000.0,200000.0,19018785.0,10.0,90000.0,Low,14,3.8,Regulatory issues,Success
S04584,Startup_4584,HealthTech,U.S.A,2022,5.0,800000.0,5000000.0,-100000.0,10.0,,low,14,,Poor financial planning,Failed
S04585,Startup_4585,Travel,india,2019,3.0,100000.0,200000.0,-100000.0,,40000.0,Low,7,,,Failed
S04586,Startup_4586,Fintech,india,2016,3.0,50000.0,12000000.0,15816623.0,25.0,40000.0,Medium,14,2.3,Lack of market demand,failed
S04587,Startup_4587,Travel,Australia,2015,2.0,100000.0,5000000.0,,120.0,300000.0,High,2,3.0,High burn rate,failed
S04588,Startup_4588,Ecommerce,UK,2021,3.0,100000.0,1000000.0,,3.0,90000.0,Low,8,,,Failed
S04589,Startup_4589,Ecommerce,USA,2015,1.0,300000.0,200000.0,,25.0,40000.0,Low,6,2.3,Bad marketing,Success
S04590,Startup_4590,Travel,Canada,2014,1.0,50000.0,,,3.0,40000.0,high,3,4.5,Bad marketing,Failed
S04591,Startup_4591,Health Tech,Australia,2021,,50000.0,5000000.0,4600242.0,3.0,40000.0,low,5,3.0,,Success
S04592,Startup_4592,EdTech,india,2021,5.0,300000.0,1000000.0,-100000.0,5.0,40000.0,high,1,1.5,,Success
S04593,Startup_4593,RealEstate,U.S.A,2021,,800000.0,,18581242.0,25.0,,Low,3,3.0,High burn rate,failed
S04594,Startup_4594,Health Tech,Canada,2010,,50000.0,5000000.0,,50.0,90000.0,Low,10,1.5,,failed
S04595,Startup_4595,E commerce,Australia,2018,,50000.0,,,3.0,150000.0,low,1,3.8,Cash flow issues,failed
S04596,Startup_4596,SaaS,Australia,2011,2.0,800000.0,,,120.0,90000.0,High,10,1.5,Regulatory issues,failed
S04597,Startup_4597,RealEstate,Germany,2023,4.0,50000.0,,1401521.0,,150000.0,low,14,3.0,Strong competition,Failed
S04598,Startup_4598,EdTech,USA,2021,5.0,50000.0,1000000.0,2956095.0,120.0,40000.0,Low,7,1.5,Founder conflict,Failed
S04599,Startup_4599,Fintech,Canada,2022,,,12000000.0,8268388.0,25.0,40000.0,Medium,3,3.8,Bad marketing,Success
S04600,Startup_4600,FinTech,india,2018,4.0,300000.0,1000000.0,-100000.0,,40000.0,Low,2,3.8,Cash flow issues,Failed
S04601,Startup_4601,FinTech,India,2022,2.0,300000.0,,-100000.0,,,Medium,15,3.8,Lack of market demand,Success
S04602,Startup_4602,Agritech,Australia,2022,1.0,50000.0,200000.0,6122402.0,,90000.0,High,15,4.5,,Failed
S04603,Startup_4603,RealEstate,U.S.A,2015,2.0,100000.0,1000000.0,-100000.0,,150000.0,Medium,10,2.3,Bad marketing,failed
S04604,Startup_4604,SaaS,India,2017,3.0,50000.0,200000.0,20826415.0,50.0,150000.0,Medium,11,3.0,Bad marketing,Success
S04605,Startup_4605,Agritech,india,2015,3.0,1500000.0,12000000.0,-100000.0,120.0,150000.0,high,7,,Poor financial planning,Failed
S04606,Startup_4606,FoodTech,india,2010,2.0,800000.0,5000000.0,-100000.0,3.0,300000.0,Medium,1,,,failed
S04607,Startup_4607,AI,UK,2023,4.0,800000.0,200000.0,22658901.0,,300000.0,low,4,3.0,High burn rate,failed
S04608,Startup_4608,Ed-tech,Australia,2022,,800000.0,,16542736.0,25.0,90000.0,Low,7,1.5,Founder conflict,Success
S04609,Startup_4609,Transport,India,2011,2.0,,200000.0,-100000.0,3.0,150000.0,Medium,8,,Founder conflict,Success
S04610,Startup_4610,Agritech,U.S.A,2011,,100000.0,1000000.0,-100000.0,3.0,150000.0,Low,3,1.5,Lack of market demand,Success
S04611,Startup_4611,Ed-tech,Australia,2010,1.0,100000.0,200000.0,,10.0,40000.0,High,1,3.8,Bad marketing,failed
S04612,Startup_4612,FinTech,U.S.A,2010,4.0,100000.0,1000000.0,,300.0,300000.0,Low,9,4.5,Poor financial planning,failed
S04613,Startup_4613,Ed-tech,U.S.A,2012,2.0,300000.0,1000000.0,8319189.0,120.0,40000.0,Medium,4,3.0,,Failed
S04614,Startup_4614,Agritech,USA,2015,3.0,1500000.0,5000000.0,-100000.0,50.0,40000.0,Low,11,,High burn rate,Failed
S04615,Startup_4615,E commerce,U.S.A,2018,1.0,,5000000.0,1892065.0,120.0,40000.0,low,12,,Cash flow issues,failed
S04616,Startup_4616,Agritech,india,2014,,1500000.0,5000000.0,,300.0,,low,13,,Strong competition,Success
S04617,Startup_4617,Energy,india,2016,5.0,50000.0,12000000.0,-100000.0,300.0,300000.0,High,1,1.5,Strong competition,Success
S04618,Startup_4618,Health Tech,india,2013,2.0,100000.0,1000000.0,13702560.0,25.0,300000.0,low,11,3.8,Lack of market demand,failed
S04619,Startup_4619,SaaS,india,2014,,1500000.0,200000.0,,25.0,90000.0,Low,3,3.8,Bad marketing,failed
S04620,Startup_4620,Transport,Germany,2012,3.0,1500000.0,12000000.0,-100000.0,,150000.0,High,7,1.5,,failed
S04621,Startup_4621,RealEstate,U.S.A,2017,3.0,100000.0,1000000.0,,,,Low,13,2.3,,Failed
S04622,Startup_4622,FinTech,UK,2016,3.0,100000.0,,,3.0,150000.0,high,13,3.8,,Failed
S04623,Startup_4623,FinTech,India,2010,3.0,1500000.0,5000000.0,15622047.0,25.0,150000.0,Low,2,2.3,,failed
S04624,Startup_4624,FoodTech,Canada,2012,1.0,800000.0,12000000.0,,5.0,300000.0,High,3,3.8,Founder conflict,Success
S04625,Startup_4625,Agritech,U.S.A,2012,,1500000.0,1000000.0,28707027.0,300.0,150000.0,low,9,3.0,High burn rate,Failed
S04626,Startup_4626,E commerce,Canada,2012,2.0,1500000.0,,19088636.0,10.0,300000.0,High,11,3.8,Lack of market demand,Success
S04627,Startup_4627,FoodTech,india,2015,1.0,100000.0,5000000.0,7751109.0,10.0,40000.0,high,1,4.5,Cash flow issues,Failed
S04628,Startup_4628,Energy,Germany,2020,4.0,100000.0,5000000.0,28390840.0,3.0,300000.0,high,13,3.8,Cash flow issues,Success
S04629,Startup_4629,Ed-tech,Canada,2022,3.0,800000.0,,-100000.0,300.0,150000.0,low,15,1.5,Cash flow issues,failed
S04630,Startup_4630,Transport,UK,2019,1.0,50000.0,1000000.0,,,300000.0,low,11,3.8,Founder conflict,Failed
S04631,Startup_4631,AI,Germany,2019,4.0,800000.0,12000000.0,,10.0,,Medium,14,4.5,Cash flow issues,Failed
S04632,Startup_4632,SaaS,India,2017,4.0,100000.0,200000.0,7458158.0,,,Medium,11,,Lack of market demand,failed
S04633,Startup_4633,Transport,Australia,2023,1.0,50000.0,12000000.0,,3.0,90000.0,Low,12,3.8,Strong competition,Failed
S04634,Startup_4634,Agritech,india,2014,2.0,1500000.0,1000000.0,-100000.0,5.0,40000.0,High,11,3.0,Lack of market demand,failed
S04635,Startup_4635,Energy,UK,2010,2.0,50000.0,5000000.0,-100000.0,,40000.0,Low,4,,,Success
S04636,Startup_4636,Energy,UK,2018,4.0,800000.0,12000000.0,,,300000.0,High,11,3.0,,Success
S04637,Startup_4637,Transport,India,2012,2.0,1500000.0,12000000.0,,5.0,90000.0,High,8,2.3,Lack of market demand,Failed
S04638,Startup_4638,HealthTech,UK,2018,2.0,100000.0,1000000.0,-100000.0,10.0,150000.0,High,7,,Poor financial planning,Success
S04639,Startup_4639,FinTech,Germany,2013,2.0,50000.0,,,25.0,40000.0,high,10,1.5,Bad marketing,failed
S04640,Startup_4640,Energy,Australia,2019,,1500000.0,,,5.0,,high,5,3.8,Bad marketing,Failed
S04641,Startup_4641,HealthTech,Germany,2014,4.0,1500000.0,1000000.0,-100000.0,120.0,300000.0,High,12,3.0,Strong competition,Failed
S04642,Startup_4642,E commerce,india,2023,4.0,50000.0,5000000.0,-100000.0,50.0,300000.0,low,6,3.8,Lack of market demand,failed
S04643,Startup_4643,EdTech,Australia,2014,2.0,800000.0,,28348138.0,50.0,40000.0,high,13,4.5,Poor financial planning,Failed
S04644,Startup_4644,RealEstate,Canada,2017,,,,-100000.0,10.0,,High,3,1.5,Lack of market demand,failed
S04645,Startup_4645,Ecommerce,India,2020,4.0,800000.0,,,120.0,,Medium,5,1.5,Regulatory issues,failed
S04646,Startup_4646,Health Tech,Australia,2013,2.0,50000.0,5000000.0,,3.0,300000.0,Medium,3,1.5,Regulatory issues,Failed
S04647,Startup_4647,FinTech,india,2020,,100000.0,1000000.0,,300.0,40000.0,High,2,1.5,High burn rate,Success
S04648,Startup_4648,Agritech,UK,2018,1.0,,,21972331.0,120.0,40000.0,Low,15,3.8,Lack of market demand,failed
S04649,Startup_4649,HealthTech,UK,2018,,100000.0,,-100000.0,5.0,150000.0,high,8,3.0,Regulatory issues,failed
S04650,Startup_4650,Energy,U.S.A,2022,5.0,1500000.0,1000000.0,-100000.0,10.0,150000.0,High,2,3.8,Lack of market demand,Failed
S04651,Startup_4651,Fintech,India,2016,5.0,100000.0,,2843647.0,25.0,150000.0,high,11,3.0,Regulatory issues,Failed
S04652,Startup_4652,Ecommerce,Australia,2017,3.0,1500000.0,,8316821.0,50.0,,High,6,2.3,Founder conflict,Success
S04653,Startup_4653,Health Tech,U.S.A,2013,1.0,100000.0,,-100000.0,5.0,,low,3,2.3,High burn rate,Failed
S04654,Startup_4654,Ecommerce,USA,2017,,800000.0,,,120.0,40000.0,Low,10,2.3,Bad marketing,Success
S04655,Startup_4655,Transport,india,2019,1.0,50000.0,12000000.0,,120.0,90000.0,Medium,4,3.8,Poor financial planning,Failed
S04656,Startup_4656,SaaS,Germany,2021,5.0,1500000.0,1000000.0,,,40000.0,Medium,3,3.8,Cash flow issues,Success
S04657,Startup_4657,Travel,USA,2021,5.0,800000.0,12000000.0,-100000.0,300.0,,High,14,4.5,Cash flow issues,Failed
S04658,Startup_4658,Health Tech,UK,2019,,,,-100000.0,120.0,300000.0,low,14,2.3,Poor financial planning,Success
S04659,Startup_4659,RealEstate,Canada,2010,1.0,300000.0,12000000.0,,50.0,300000.0,Medium,13,1.5,Lack of market demand,Failed
S04660,Startup_4660,Ed-tech,USA,2013,3.0,100000.0,5000000.0,,10.0,,Low,8,3.8,,failed
S04661,Startup_4661,Ecommerce,Canada,2022,,800000.0,,-100000.0,,40000.0,Low,9,,Poor financial planning,Failed
S04662,Startup_4662,FinTech,USA,2012,4.0,,12000000.0,,25.0,90000.0,low,11,3.8,Bad marketing,Failed
S04663,Startup_4663,Health Tech,Australia,2020,,50000.0,,6164482.0,10.0,40000.0,Low,14,4.5,Regulatory issues,failed
S04664,Startup_4664,Fintech,UK,2011,,1500000.0,,5254405.0,120.0,300000.0,high,10,2.3,Cash flow issues,Success
S04665,Startup_4665,SaaS,U.S.A,2023,2.0,100000.0,1000000.0,28626398.0,25.0,40000.0,low,1,3.8,Bad marketing,failed
S04666,Startup_4666,E commerce,UK,2022,1.0,1500000.0,200000.0,16074048.0,300.0,40000.0,High,14,3.8,Bad marketing,Success
S04667,Startup_4667,Agritech,Australia,2017,1.0,800000.0,5000000.0,-100000.0,50.0,40000.0,Medium,5,2.3,Regulatory issues,Failed
S04668,Startup_4668,RealEstate,Germany,2021,2.0,100000.0,5000000.0,-100000.0,300.0,40000.0,high,4,3.8,Bad marketing,failed
S04669,Startup_4669,E commerce,India,2020,1.0,300000.0,200000.0,27299709.0,300.0,40000.0,Low,9,4.5,Lack of market demand,Success
S04670,Startup_4670,Energy,U.S.A,2017,1.0,300000.0,1000000.0,28617327.0,300.0,40000.0,Medium,1,2.3,Poor financial planning,Success
S04671,Startup_4671,FinTech,India,2010,2.0,800000.0,200000.0,-100000.0,300.0,90000.0,Low,7,2.3,Founder conflict,Failed
S04672,Startup_4672,Energy,India,2013,1.0,800000.0,1000000.0,29906685.0,120.0,90000.0,Medium,4,1.5,,Failed
S04673,Startup_4673,Energy,Australia,2017,,100000.0,1000000.0,13035929.0,50.0,,Low,15,1.5,Cash flow issues,failed
S04674,Startup_4674,Transport,Australia,2015,5.0,,200000.0,-100000.0,120.0,150000.0,Low,11,3.0,High burn rate,Success
S04675,Startup_4675,SaaS,Canada,2023,1.0,1500000.0,200000.0,5961091.0,120.0,,Medium,14,,Lack of market demand,Success
S04676,Startup_4676,Ed-tech,U.S.A,2014,3.0,100000.0,12000000.0,25786007.0,5.0,,Medium,1,,Bad marketing,Failed
S04677,Startup_4677,Ed-tech,Germany,2018,3.0,800000.0,1000000.0,-100000.0,300.0,300000.0,Low,13,4.5,Poor financial planning,failed
S04678,Startup_4678,SaaS,UK,2021,3.0,1500000.0,200000.0,-100000.0,25.0,40000.0,high,2,2.3,Regulatory issues,Success
S04679,Startup_4679,Ecommerce,India,2011,,,5000000.0,-100000.0,,90000.0,low,13,4.5,Cash flow issues,Success
S04680,Startup_4680,RealEstate,U.S.A,2018,5.0,50000.0,12000000.0,,10.0,300000.0,High,13,2.3,Lack of market demand,failed
S04681,Startup_4681,RealEstate,Canada,2017,2.0,,1000000.0,-100000.0,120.0,150000.0,High,4,4.5,Strong competition,Success
S04682,Startup_4682,Transport,USA,2016,1.0,300000.0,,,300.0,150000.0,low,3,,,Success
S04683,Startup_4683,Energy,Canada,2022,5.0,50000.0,5000000.0,-100000.0,50.0,150000.0,Low,9,2.3,High burn rate,Success
S04684,Startup_4684,SaaS,India,2015,2.0,100000.0,5000000.0,4663796.0,5.0,300000.0,Medium,6,3.8,Lack of market demand,Failed
S04685,Startup_4685,RealEstate,india,2017,,800000.0,12000000.0,13041339.0,120.0,150000.0,low,9,2.3,Founder conflict,Failed
S04686,Startup_4686,SaaS,Australia,2015,4.0,100000.0,200000.0,-100000.0,25.0,150000.0,High,11,3.8,Cash flow issues,failed
S04687,Startup_4687,Health Tech,India,2019,5.0,1500000.0,12000000.0,11962559.0,50.0,90000.0,low,15,,Regulatory issues,Success
S04688,Startup_4688,Health Tech,india,2023,3.0,800000.0,12000000.0,-100000.0,120.0,40000.0,low,3,1.5,Cash flow issues,failed
S04689,Startup_4689,Fintech,India,2012,3.0,50000.0,12000000.0,-100000.0,25.0,150000.0,high,10,,,Success
S04690,Startup_4690,HealthTech,Australia,2016,4.0,,12000000.0,,5.0,90000.0,low,3,3.8,Strong competition,Success
S04691,Startup_4691,Ecommerce,Canada,2016,5.0,50000.0,1000000.0,,10.0,150000.0,High,2,2.3,,failed
S04692,Startup_4692,Fintech,Canada,2017,4.0,800000.0,200000.0,,25.0,,Low,4,4.5,Lack of market demand,Success
S04693,Startup_4693,Travel,Canada,2021,3.0,1500000.0,12000000.0,-100000.0,3.0,,low,6,2.3,Bad marketing,Success
S04694,Startup_4694,RealEstate,Canada,2023,,100000.0,12000000.0,-100000.0,10.0,40000.0,high,13,3.0,Poor financial planning,failed
S04695,Startup_4695,EdTech,USA,2021,1.0,50000.0,,-100000.0,25.0,,Low,1,3.8,Strong competition,failed
S04696,Startup_4696,Ecommerce,UK,2010,,1500000.0,5000000.0,,10.0,,High,9,3.0,Poor financial planning,Failed
S04697,Startup_4697,RealEstate,India,2014,5.0,,200000.0,13325458.0,10.0,,High,12,4.5,Bad marketing,Failed
S04698,Startup_4698,AI,Australia,2020,2.0,,1000000.0,4445442.0,300.0,,High,8,3.0,,Success
S04699,Startup_4699,Transport,Germany,2013,,1500000.0,,-100000.0,3.0,90000.0,high,5,3.0,Cash flow issues,failed
S04700,Startup_4700,RealEstate,U.S.A,2022,2.0,100000.0,12000000.0,27674353.0,50.0,,high,10,4.5,Poor financial planning,Failed
S04701,Startup_4701,Travel,UK,2014,,100000.0,5000000.0,,120.0,150000.0,Low,12,3.0,,Success
S04702,Startup_4702,Fintech,Australia,2014,,800000.0,1000000.0,-100000.0,3.0,,Low,14,3.8,High burn rate,Success
